organic_insights_reach_0_title,organic_insights_reach_0_string_map_data_date_range_href,organic_insights_reach_0_string_map_data_date_range_value,organic_insights_reach_0_string_map_data_date_range_timestamp,organic_insights_reach_0_string_map_data_accounts_reached_href,organic_insights_reach_0_string_map_data_accounts_reached_value,organic_insights_reach_0_string_map_data_accounts_reached_timestamp,organic_insights_reach_0_string_map_data_accounts_reached_delta_href,organic_insights_reach_0_string_map_data_accounts_reached_delta_value,organic_insights_reach_0_string_map_data_accounts_reached_delta_timestamp,organic_insights_reach_0_string_map_data_followers_href,organic_insights_reach_0_string_map_data_followers_value,organic_insights_reach_0_string_map_data_followers_timestamp,organic_insights_reach_0_string_map_data_non_followers_href,organic_insights_reach_0_string_map_data_non_followers_value,organic_insights_reach_0_string_map_data_non_followers_timestamp,organic_insights_reach_0_string_map_data_non_followers_delta_href,organic_insights_reach_0_string_map_data_non_followers_delta_value,organic_insights_reach_0_string_map_data_non_followers_delta_timestamp,organic_insights_reach_0_string_map_data_impressions_href,organic_insights_reach_0_string_map_data_impressions_value,organic_insights_reach_0_string_map_data_impressions_timestamp,organic_insights_reach_0_string_map_data_impressions_delta_href,organic_insights_reach_0_string_map_data_impressions_delta_value,organic_insights_reach_0_string_map_data_impressions_delta_timestamp,organic_insights_reach_0_string_map_data_profile_visits_href,organic_insights_reach_0_string_map_data_profile_visits_value,organic_insights_reach_0_string_map_data_profile_visits_timestamp,organic_insights_reach_0_string_map_data_profile_visits_delta_href,organic_insights_reach_0_string_map_data_profile_visits_delta_value,organic_insights_reach_0_string_map_data_profile_visits_delta_timestamp,unique_id,organic_insights_reach_0_string_map_data_date_range_href_year,organic_insights_reach_0_string_map_data_date_range_href_month,organic_insights_reach_0_string_map_data_date_range_href_day,organic_insights_reach_0_string_map_data_date_range_href_weekday,organic_insights_reach_0_string_map_data_date_range_href_hour,organic_insights_reach_0_string_map_data_date_range_value_year,organic_insights_reach_0_string_map_data_date_range_value_month,organic_insights_reach_0_string_map_data_date_range_value_day,organic_insights_reach_0_string_map_data_date_range_value_weekday,organic_insights_reach_0_string_map_data_date_range_value_hour,organic_insights_reach_0_string_map_data_date_range_timestamp_year,organic_insights_reach_0_string_map_data_date_range_timestamp_month,organic_insights_reach_0_string_map_data_date_range_timestamp_day,organic_insights_reach_0_string_map_data_date_range_timestamp_weekday,organic_insights_reach_0_string_map_data_date_range_timestamp_hour,organic_insights_reach_0_string_map_data_accounts_reached_timestamp_year,organic_insights_reach_0_string_map_data_accounts_reached_timestamp_month,organic_insights_reach_0_string_map_data_accounts_reached_timestamp_day,organic_insights_reach_0_string_map_data_accounts_reached_timestamp_weekday,organic_insights_reach_0_string_map_data_accounts_reached_timestamp_hour,organic_insights_reach_0_string_map_data_accounts_reached_delta_timestamp_year,organic_insights_reach_0_string_map_data_accounts_reached_delta_timestamp_month,organic_insights_reach_0_string_map_data_accounts_reached_delta_timestamp_day,organic_insights_reach_0_string_map_data_accounts_reached_delta_timestamp_weekday,organic_insights_reach_0_string_map_data_accounts_reached_delta_timestamp_hour,organic_insights_reach_0_string_map_data_followers_timestamp_year,organic_insights_reach_0_string_map_data_followers_timestamp_month,organic_insights_reach_0_string_map_data_followers_timestamp_day,organic_insights_reach_0_string_map_data_followers_timestamp_weekday,organic_insights_reach_0_string_map_data_followers_timestamp_hour,organic_insights_reach_0_string_map_data_non_followers_timestamp_year,organic_insights_reach_0_string_map_data_non_followers_timestamp_month,organic_insights_reach_0_string_map_data_non_followers_timestamp_day,organic_insights_reach_0_string_map_data_non_followers_timestamp_weekday,organic_insights_reach_0_string_map_data_non_followers_timestamp_hour,organic_insights_reach_0_string_map_data_non_followers_delta_timestamp_year,organic_insights_reach_0_string_map_data_non_followers_delta_timestamp_month,organic_insights_reach_0_string_map_data_non_followers_delta_timestamp_day,organic_insights_reach_0_string_map_data_non_followers_delta_timestamp_weekday,organic_insights_reach_0_string_map_data_non_followers_delta_timestamp_hour,organic_insights_reach_0_string_map_data_impressions_timestamp_year,organic_insights_reach_0_string_map_data_impressions_timestamp_month,organic_insights_reach_0_string_map_data_impressions_timestamp_day,organic_insights_reach_0_string_map_data_impressions_timestamp_weekday,organic_insights_reach_0_string_map_data_impressions_timestamp_hour,organic_insights_reach_0_string_map_data_impressions_delta_timestamp_year,organic_insights_reach_0_string_map_data_impressions_delta_timestamp_month,organic_insights_reach_0_string_map_data_impressions_delta_timestamp_day,organic_insights_reach_0_string_map_data_impressions_delta_timestamp_weekday,organic_insights_reach_0_string_map_data_impressions_delta_timestamp_hour,organic_insights_reach_0_string_map_data_profile_visits_timestamp_year,organic_insights_reach_0_string_map_data_profile_visits_timestamp_month,organic_insights_reach_0_string_map_data_profile_visits_timestamp_day,organic_insights_reach_0_string_map_data_profile_visits_timestamp_weekday,organic_insights_reach_0_string_map_data_profile_visits_timestamp_hour,organic_insights_reach_0_string_map_data_profile_visits_delta_timestamp_year,organic_insights_reach_0_string_map_data_profile_visits_delta_timestamp_month,organic_insights_reach_0_string_map_data_profile_visits_delta_timestamp_day,organic_insights_reach_0_string_map_data_profile_visits_delta_timestamp_weekday,organic_insights_reach_0_string_map_data_profile_visits_delta_timestamp_hour
,,,1970-01-01 00:00:00+00:00,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1970-01-01 00:00:00+00:00,,-63.7%,1970-01-01 00:00:00+00:00,,215,1970-01-01 00:00:00+00:00,,-41%,1970-01-01 00:00:00+00:00,736537cc8277d44ce7f201f3fc3c5b37,,,,,,,,,,,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0
