organic_insights_audience_0_title,organic_insights_audience_0_string_map_data_date_range_href,organic_insights_audience_0_string_map_data_date_range_value,organic_insights_audience_0_string_map_data_date_range_timestamp,organic_insights_audience_0_string_map_data_followers_href,organic_insights_audience_0_string_map_data_followers_value,organic_insights_audience_0_string_map_data_followers_timestamp,organic_insights_audience_0_string_map_data_followers_delta_href,organic_insights_audience_0_string_map_data_followers_delta_value,organic_insights_audience_0_string_map_data_followers_delta_timestamp,organic_insights_audience_0_string_map_data_follows_href,organic_insights_audience_0_string_map_data_follows_value,organic_insights_audience_0_string_map_data_follows_timestamp,organic_insights_audience_0_string_map_data_unfollows_href,organic_insights_audience_0_string_map_data_unfollows_value,organic_insights_audience_0_string_map_data_unfollows_timestamp,organic_insights_audience_0_string_map_data_overall_followers_href,organic_insights_audience_0_string_map_data_overall_followers_value,organic_insights_audience_0_string_map_data_overall_followers_timestamp,organic_insights_audience_0_string_map_data_follower_percentage_by_city_href,organic_insights_audience_0_string_map_data_follower_percentage_by_city_value,organic_insights_audience_0_string_map_data_follower_percentage_by_city_timestamp,organic_insights_audience_0_string_map_data_follower_percentage_by_country_href,organic_insights_audience_0_string_map_data_follower_percentage_by_country_value,organic_insights_audience_0_string_map_data_follower_percentage_by_country_timestamp,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_href,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_value,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_timestamp,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_href,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_value,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_timestamp,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_href,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_value,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_timestamp,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_href,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_value,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_timestamp,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_href,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_value,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_timestamp,organic_insights_audience_0_string_map_data_monday_follower_activity_href,organic_insights_audience_0_string_map_data_monday_follower_activity_value,organic_insights_audience_0_string_map_data_monday_follower_activity_timestamp,organic_insights_audience_0_string_map_data_tuesday_follower_activity_href,organic_insights_audience_0_string_map_data_tuesday_follower_activity_value,organic_insights_audience_0_string_map_data_tuesday_follower_activity_timestamp,organic_insights_audience_0_string_map_data_wednesday_follower_activity_href,organic_insights_audience_0_string_map_data_wednesday_follower_activity_value,organic_insights_audience_0_string_map_data_wednesday_follower_activity_timestamp,organic_insights_audience_0_string_map_data_thursday_follower_activity_href,organic_insights_audience_0_string_map_data_thursday_follower_activity_value,organic_insights_audience_0_string_map_data_thursday_follower_activity_timestamp,organic_insights_audience_0_string_map_data_friday_follower_activity_href,organic_insights_audience_0_string_map_data_friday_follower_activity_value,organic_insights_audience_0_string_map_data_friday_follower_activity_timestamp,organic_insights_audience_0_string_map_data_saturday_follower_activity_href,organic_insights_audience_0_string_map_data_saturday_follower_activity_value,organic_insights_audience_0_string_map_data_saturday_follower_activity_timestamp,organic_insights_audience_0_string_map_data_sunday_follower_activity_href,organic_insights_audience_0_string_map_data_sunday_follower_activity_value,organic_insights_audience_0_string_map_data_sunday_follower_activity_timestamp,unique_id,organic_insights_audience_0_string_map_data_date_range_href_year,organic_insights_audience_0_string_map_data_date_range_href_month,organic_insights_audience_0_string_map_data_date_range_href_day,organic_insights_audience_0_string_map_data_date_range_href_weekday,organic_insights_audience_0_string_map_data_date_range_href_hour,organic_insights_audience_0_string_map_data_date_range_value_year,organic_insights_audience_0_string_map_data_date_range_value_month,organic_insights_audience_0_string_map_data_date_range_value_day,organic_insights_audience_0_string_map_data_date_range_value_weekday,organic_insights_audience_0_string_map_data_date_range_value_hour,organic_insights_audience_0_string_map_data_date_range_timestamp_year,organic_insights_audience_0_string_map_data_date_range_timestamp_month,organic_insights_audience_0_string_map_data_date_range_timestamp_day,organic_insights_audience_0_string_map_data_date_range_timestamp_weekday,organic_insights_audience_0_string_map_data_date_range_timestamp_hour,organic_insights_audience_0_string_map_data_followers_timestamp_year,organic_insights_audience_0_string_map_data_followers_timestamp_month,organic_insights_audience_0_string_map_data_followers_timestamp_day,organic_insights_audience_0_string_map_data_followers_timestamp_weekday,organic_insights_audience_0_string_map_data_followers_timestamp_hour,organic_insights_audience_0_string_map_data_followers_delta_timestamp_year,organic_insights_audience_0_string_map_data_followers_delta_timestamp_month,organic_insights_audience_0_string_map_data_followers_delta_timestamp_day,organic_insights_audience_0_string_map_data_followers_delta_timestamp_weekday,organic_insights_audience_0_string_map_data_followers_delta_timestamp_hour,organic_insights_audience_0_string_map_data_follows_timestamp_year,organic_insights_audience_0_string_map_data_follows_timestamp_month,organic_insights_audience_0_string_map_data_follows_timestamp_day,organic_insights_audience_0_string_map_data_follows_timestamp_weekday,organic_insights_audience_0_string_map_data_follows_timestamp_hour,organic_insights_audience_0_string_map_data_unfollows_timestamp_year,organic_insights_audience_0_string_map_data_unfollows_timestamp_month,organic_insights_audience_0_string_map_data_unfollows_timestamp_day,organic_insights_audience_0_string_map_data_unfollows_timestamp_weekday,organic_insights_audience_0_string_map_data_unfollows_timestamp_hour,organic_insights_audience_0_string_map_data_overall_followers_timestamp_year,organic_insights_audience_0_string_map_data_overall_followers_timestamp_month,organic_insights_audience_0_string_map_data_overall_followers_timestamp_day,organic_insights_audience_0_string_map_data_overall_followers_timestamp_weekday,organic_insights_audience_0_string_map_data_overall_followers_timestamp_hour,organic_insights_audience_0_string_map_data_follower_percentage_by_city_timestamp_year,organic_insights_audience_0_string_map_data_follower_percentage_by_city_timestamp_month,organic_insights_audience_0_string_map_data_follower_percentage_by_city_timestamp_day,organic_insights_audience_0_string_map_data_follower_percentage_by_city_timestamp_weekday,organic_insights_audience_0_string_map_data_follower_percentage_by_city_timestamp_hour,organic_insights_audience_0_string_map_data_follower_percentage_by_country_timestamp_year,organic_insights_audience_0_string_map_data_follower_percentage_by_country_timestamp_month,organic_insights_audience_0_string_map_data_follower_percentage_by_country_timestamp_day,organic_insights_audience_0_string_map_data_follower_percentage_by_country_timestamp_weekday,organic_insights_audience_0_string_map_data_follower_percentage_by_country_timestamp_hour,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_timestamp_year,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_timestamp_month,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_timestamp_day,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_timestamp_weekday,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_all_genders_timestamp_hour,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_timestamp_year,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_timestamp_month,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_timestamp_day,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_timestamp_weekday,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_men_timestamp_hour,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_timestamp_year,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_timestamp_month,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_timestamp_day,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_timestamp_weekday,organic_insights_audience_0_string_map_data_follower_percentage_by_age_for_women_timestamp_hour,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_timestamp_year,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_timestamp_month,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_timestamp_day,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_timestamp_weekday,organic_insights_audience_0_string_map_data_total_follower_percentage_for_men_timestamp_hour,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_timestamp_year,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_timestamp_month,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_timestamp_day,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_timestamp_weekday,organic_insights_audience_0_string_map_data_total_follower_percentage_for_women_timestamp_hour,organic_insights_audience_0_string_map_data_monday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_monday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_monday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_monday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_monday_follower_activity_timestamp_hour,organic_insights_audience_0_string_map_data_tuesday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_tuesday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_tuesday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_tuesday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_tuesday_follower_activity_timestamp_hour,organic_insights_audience_0_string_map_data_wednesday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_wednesday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_wednesday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_wednesday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_wednesday_follower_activity_timestamp_hour,organic_insights_audience_0_string_map_data_thursday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_thursday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_thursday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_thursday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_thursday_follower_activity_timestamp_hour,organic_insights_audience_0_string_map_data_friday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_friday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_friday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_friday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_friday_follower_activity_timestamp_hour,organic_insights_audience_0_string_map_data_saturday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_saturday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_saturday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_saturday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_saturday_follower_activity_timestamp_hour,organic_insights_audience_0_string_map_data_sunday_follower_activity_timestamp_year,organic_insights_audience_0_string_map_data_sunday_follower_activity_timestamp_month,organic_insights_audience_0_string_map_data_sunday_follower_activity_timestamp_day,organic_insights_audience_0_string_map_data_sunday_follower_activity_timestamp_weekday,organic_insights_audience_0_string_map_data_sunday_follower_activity_timestamp_hour
,,,1970-01-01 00:00:00+00:00,0,412,0,0,0,0,,60,1970-01-01 00:00:00+00:00,,50,1970-01-01 00:00:00+00:00,0,10,0,,,1970-01-01 00:00:00+00:00,0,0,0,,,1970-01-01 00:00:00+00:00,,,1970-01-01 00:00:00+00:00,,,1970-01-01 00:00:00+00:00,,92.4%,1970-01-01 00:00:00+00:00,,7.5%,1970-01-01 00:00:00+00:00,,365,1970-01-01 00:00:00+00:00,,362,1970-01-01 00:00:00+00:00,,361,1970-01-01 00:00:00+00:00,,363,1970-01-01 00:00:00+00:00,,363,1970-01-01 00:00:00+00:00,,360,1970-01-01 00:00:00+00:00,,361,1970-01-01 00:00:00+00:00,ca458db0f6f7b8074251b999c55990fe,,,,,,,,,,,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0
