story_activities_emoji_sliders_0_title,story_activities_emoji_sliders_0_string_list_data_0_value,story_activities_emoji_sliders_0_string_list_data_0_timestamp,story_activities_emoji_sliders_1_title,story_activities_emoji_sliders_1_string_list_data_0_value,story_activities_emoji_sliders_1_string_list_data_0_timestamp,story_activities_emoji_sliders_2_title,story_activities_emoji_sliders_2_string_list_data_0_value,story_activities_emoji_sliders_2_string_list_data_0_timestamp,story_activities_emoji_sliders_3_title,story_activities_emoji_sliders_3_string_list_data_0_value,story_activities_emoji_sliders_3_string_list_data_0_timestamp,story_activities_emoji_sliders_4_title,story_activities_emoji_sliders_4_string_list_data_0_value,story_activities_emoji_sliders_4_string_list_data_0_timestamp,story_activities_emoji_sliders_5_title,story_activities_emoji_sliders_5_string_list_data_0_value,story_activities_emoji_sliders_5_string_list_data_0_timestamp,story_activities_emoji_sliders_6_title,story_activities_emoji_sliders_6_string_list_data_0_value,story_activities_emoji_sliders_6_string_list_data_0_timestamp,story_activities_emoji_sliders_7_title,story_activities_emoji_sliders_7_string_list_data_0_value,story_activities_emoji_sliders_7_string_list_data_0_timestamp,story_activities_emoji_sliders_8_title,story_activities_emoji_sliders_8_string_list_data_0_value,story_activities_emoji_sliders_8_string_list_data_0_timestamp,story_activities_emoji_sliders_9_title,story_activities_emoji_sliders_9_string_list_data_0_value,story_activities_emoji_sliders_9_string_list_data_0_timestamp,story_activities_emoji_sliders_10_title,story_activities_emoji_sliders_10_string_list_data_0_value,story_activities_emoji_sliders_10_string_list_data_0_timestamp,story_activities_emoji_sliders_11_title,story_activities_emoji_sliders_11_string_list_data_0_value,story_activities_emoji_sliders_11_string_list_data_0_timestamp,story_activities_emoji_sliders_12_title,story_activities_emoji_sliders_12_string_list_data_0_value,story_activities_emoji_sliders_12_string_list_data_0_timestamp,story_activities_emoji_sliders_13_title,story_activities_emoji_sliders_13_string_list_data_0_value,story_activities_emoji_sliders_13_string_list_data_0_timestamp,story_activities_emoji_sliders_14_title,story_activities_emoji_sliders_14_string_list_data_0_value,story_activities_emoji_sliders_14_string_list_data_0_timestamp,story_activities_emoji_sliders_15_title,story_activities_emoji_sliders_15_string_list_data_0_value,story_activities_emoji_sliders_15_string_list_data_0_timestamp,unique_id,story_activities_emoji_sliders_0_string_list_data_0_timestamp_year,story_activities_emoji_sliders_0_string_list_data_0_timestamp_month,story_activities_emoji_sliders_0_string_list_data_0_timestamp_day,story_activities_emoji_sliders_0_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_0_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_1_string_list_data_0_timestamp_year,story_activities_emoji_sliders_1_string_list_data_0_timestamp_month,story_activities_emoji_sliders_1_string_list_data_0_timestamp_day,story_activities_emoji_sliders_1_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_1_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_2_string_list_data_0_timestamp_year,story_activities_emoji_sliders_2_string_list_data_0_timestamp_month,story_activities_emoji_sliders_2_string_list_data_0_timestamp_day,story_activities_emoji_sliders_2_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_2_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_3_string_list_data_0_timestamp_year,story_activities_emoji_sliders_3_string_list_data_0_timestamp_month,story_activities_emoji_sliders_3_string_list_data_0_timestamp_day,story_activities_emoji_sliders_3_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_3_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_4_string_list_data_0_timestamp_year,story_activities_emoji_sliders_4_string_list_data_0_timestamp_month,story_activities_emoji_sliders_4_string_list_data_0_timestamp_day,story_activities_emoji_sliders_4_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_4_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_5_string_list_data_0_timestamp_year,story_activities_emoji_sliders_5_string_list_data_0_timestamp_month,story_activities_emoji_sliders_5_string_list_data_0_timestamp_day,story_activities_emoji_sliders_5_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_5_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_6_string_list_data_0_timestamp_year,story_activities_emoji_sliders_6_string_list_data_0_timestamp_month,story_activities_emoji_sliders_6_string_list_data_0_timestamp_day,story_activities_emoji_sliders_6_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_6_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_7_string_list_data_0_timestamp_year,story_activities_emoji_sliders_7_string_list_data_0_timestamp_month,story_activities_emoji_sliders_7_string_list_data_0_timestamp_day,story_activities_emoji_sliders_7_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_7_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_8_string_list_data_0_timestamp_year,story_activities_emoji_sliders_8_string_list_data_0_timestamp_month,story_activities_emoji_sliders_8_string_list_data_0_timestamp_day,story_activities_emoji_sliders_8_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_8_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_9_string_list_data_0_timestamp_year,story_activities_emoji_sliders_9_string_list_data_0_timestamp_month,story_activities_emoji_sliders_9_string_list_data_0_timestamp_day,story_activities_emoji_sliders_9_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_9_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_10_string_list_data_0_timestamp_year,story_activities_emoji_sliders_10_string_list_data_0_timestamp_month,story_activities_emoji_sliders_10_string_list_data_0_timestamp_day,story_activities_emoji_sliders_10_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_10_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_11_string_list_data_0_timestamp_year,story_activities_emoji_sliders_11_string_list_data_0_timestamp_month,story_activities_emoji_sliders_11_string_list_data_0_timestamp_day,story_activities_emoji_sliders_11_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_11_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_12_string_list_data_0_timestamp_year,story_activities_emoji_sliders_12_string_list_data_0_timestamp_month,story_activities_emoji_sliders_12_string_list_data_0_timestamp_day,story_activities_emoji_sliders_12_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_12_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_13_string_list_data_0_timestamp_year,story_activities_emoji_sliders_13_string_list_data_0_timestamp_month,story_activities_emoji_sliders_13_string_list_data_0_timestamp_day,story_activities_emoji_sliders_13_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_13_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_14_string_list_data_0_timestamp_year,story_activities_emoji_sliders_14_string_list_data_0_timestamp_month,story_activities_emoji_sliders_14_string_list_data_0_timestamp_day,story_activities_emoji_sliders_14_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_14_string_list_data_0_timestamp_hour,story_activities_emoji_sliders_15_string_list_data_0_timestamp_year,story_activities_emoji_sliders_15_string_list_data_0_timestamp_month,story_activities_emoji_sliders_15_string_list_data_0_timestamp_day,story_activities_emoji_sliders_15_string_list_data_0_timestamp_weekday,story_activities_emoji_sliders_15_string_list_data_0_timestamp_hour
chennaiipl,87.74834,1970-01-01 00:00:01.742798008+00:00,chennaiipl,87.25166,1970-01-01 00:00:01.742798001+00:00,chennaiipl,95.198673,1970-01-01 00:00:01.742797984+00:00,chennaiipl,97.84768,1970-01-01 00:00:01.742797962+00:00,4g_kannur,17.880794,1970-01-01 00:00:01.739797522+00:00,shyam.abhi24,0,1970-01-01 00:00:01.733972975+00:00,giddyshop.official,66.39073,1970-01-01 00:00:01.719899936+00:00,mumbaiindians,100,1970-01-01 00:00:01.712121174+00:00,trichy_servai_media,82.45033,1970-01-01 00:00:01.711900646+00:00,music.btz_,100,1970-01-01 00:00:01.702127740+00:00,tamilpasanga_,100,1970-01-01 00:00:01.678774868+00:00,tamilpasanga_,100,1970-01-01 00:00:01.664289077+00:00,tamilpasanga_,57.94702,1970-01-01 00:00:01.663768806+00:00,kutty_nayak07,100,1970-01-01 00:00:01.656673920+00:00,tamilpasanga_,100,1970-01-01 00:00:01.655622053+00:00,vadivelumemes,56.363636,1970-01-01 00:00:01.655622023+00:00,193fe24f5c3343fb5c3dd23fc8f8037c,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0
