devices_devices_0_title,devices_devices_0_string_map_data_last_login_href,devices_devices_0_string_map_data_last_login_value,devices_devices_0_string_map_data_last_login_timestamp,devices_devices_0_string_map_data_user_agent_href,devices_devices_0_string_map_data_user_agent_value,devices_devices_0_string_map_data_user_agent_timestamp,devices_devices_1_title,devices_devices_1_string_map_data_last_login_href,devices_devices_1_string_map_data_last_login_value,devices_devices_1_string_map_data_last_login_timestamp,devices_devices_1_string_map_data_user_agent_href,devices_devices_1_string_map_data_user_agent_value,devices_devices_1_string_map_data_user_agent_timestamp,devices_devices_2_title,devices_devices_2_string_map_data_last_login_href,devices_devices_2_string_map_data_last_login_value,devices_devices_2_string_map_data_last_login_timestamp,devices_devices_2_string_map_data_user_agent_href,devices_devices_2_string_map_data_user_agent_value,devices_devices_2_string_map_data_user_agent_timestamp,devices_devices_3_title,devices_devices_3_string_map_data_last_login_href,devices_devices_3_string_map_data_last_login_value,devices_devices_3_string_map_data_last_login_timestamp,devices_devices_3_string_map_data_user_agent_href,devices_devices_3_string_map_data_user_agent_value,devices_devices_3_string_map_data_user_agent_timestamp,devices_devices_4_title,devices_devices_4_string_map_data_last_login_href,devices_devices_4_string_map_data_last_login_value,devices_devices_4_string_map_data_last_login_timestamp,devices_devices_4_string_map_data_user_agent_href,devices_devices_4_string_map_data_user_agent_value,devices_devices_4_string_map_data_user_agent_timestamp,devices_devices_5_title,devices_devices_5_string_map_data_last_login_href,devices_devices_5_string_map_data_last_login_value,devices_devices_5_string_map_data_last_login_timestamp,devices_devices_5_string_map_data_user_agent_href,devices_devices_5_string_map_data_user_agent_value,devices_devices_5_string_map_data_user_agent_timestamp,devices_devices_6_title,devices_devices_6_string_map_data_last_login_href,devices_devices_6_string_map_data_last_login_value,devices_devices_6_string_map_data_last_login_timestamp,devices_devices_6_string_map_data_user_agent_href,devices_devices_6_string_map_data_user_agent_value,devices_devices_6_string_map_data_user_agent_timestamp,devices_devices_7_title,devices_devices_7_string_map_data_last_login_href,devices_devices_7_string_map_data_last_login_value,devices_devices_7_string_map_data_last_login_timestamp,devices_devices_7_string_map_data_user_agent_href,devices_devices_7_string_map_data_user_agent_value,devices_devices_7_string_map_data_user_agent_timestamp,devices_devices_8_title,devices_devices_8_string_map_data_last_login_href,devices_devices_8_string_map_data_last_login_value,devices_devices_8_string_map_data_last_login_timestamp,devices_devices_8_string_map_data_user_agent_href,devices_devices_8_string_map_data_user_agent_value,devices_devices_8_string_map_data_user_agent_timestamp,devices_devices_9_title,devices_devices_9_string_map_data_last_login_href,devices_devices_9_string_map_data_last_login_value,devices_devices_9_string_map_data_last_login_timestamp,devices_devices_9_string_map_data_user_agent_href,devices_devices_9_string_map_data_user_agent_value,devices_devices_9_string_map_data_user_agent_timestamp,devices_devices_10_title,devices_devices_10_string_map_data_last_login_href,devices_devices_10_string_map_data_last_login_value,devices_devices_10_string_map_data_last_login_timestamp,devices_devices_10_string_map_data_user_agent_href,devices_devices_10_string_map_data_user_agent_value,devices_devices_10_string_map_data_user_agent_timestamp,devices_devices_11_title,devices_devices_11_string_map_data_last_login_href,devices_devices_11_string_map_data_last_login_value,devices_devices_11_string_map_data_last_login_timestamp,devices_devices_11_string_map_data_user_agent_href,devices_devices_11_string_map_data_user_agent_value,devices_devices_11_string_map_data_user_agent_timestamp,unique_id,devices_devices_0_string_map_data_last_login_timestamp_year,devices_devices_0_string_map_data_last_login_timestamp_month,devices_devices_0_string_map_data_last_login_timestamp_day,devices_devices_0_string_map_data_last_login_timestamp_weekday,devices_devices_0_string_map_data_last_login_timestamp_hour,devices_devices_0_string_map_data_user_agent_timestamp_year,devices_devices_0_string_map_data_user_agent_timestamp_month,devices_devices_0_string_map_data_user_agent_timestamp_day,devices_devices_0_string_map_data_user_agent_timestamp_weekday,devices_devices_0_string_map_data_user_agent_timestamp_hour,devices_devices_1_string_map_data_last_login_timestamp_year,devices_devices_1_string_map_data_last_login_timestamp_month,devices_devices_1_string_map_data_last_login_timestamp_day,devices_devices_1_string_map_data_last_login_timestamp_weekday,devices_devices_1_string_map_data_last_login_timestamp_hour,devices_devices_1_string_map_data_user_agent_timestamp_year,devices_devices_1_string_map_data_user_agent_timestamp_month,devices_devices_1_string_map_data_user_agent_timestamp_day,devices_devices_1_string_map_data_user_agent_timestamp_weekday,devices_devices_1_string_map_data_user_agent_timestamp_hour,devices_devices_2_string_map_data_last_login_timestamp_year,devices_devices_2_string_map_data_last_login_timestamp_month,devices_devices_2_string_map_data_last_login_timestamp_day,devices_devices_2_string_map_data_last_login_timestamp_weekday,devices_devices_2_string_map_data_last_login_timestamp_hour,devices_devices_2_string_map_data_user_agent_timestamp_year,devices_devices_2_string_map_data_user_agent_timestamp_month,devices_devices_2_string_map_data_user_agent_timestamp_day,devices_devices_2_string_map_data_user_agent_timestamp_weekday,devices_devices_2_string_map_data_user_agent_timestamp_hour,devices_devices_3_string_map_data_last_login_timestamp_year,devices_devices_3_string_map_data_last_login_timestamp_month,devices_devices_3_string_map_data_last_login_timestamp_day,devices_devices_3_string_map_data_last_login_timestamp_weekday,devices_devices_3_string_map_data_last_login_timestamp_hour,devices_devices_3_string_map_data_user_agent_timestamp_year,devices_devices_3_string_map_data_user_agent_timestamp_month,devices_devices_3_string_map_data_user_agent_timestamp_day,devices_devices_3_string_map_data_user_agent_timestamp_weekday,devices_devices_3_string_map_data_user_agent_timestamp_hour,devices_devices_4_string_map_data_last_login_timestamp_year,devices_devices_4_string_map_data_last_login_timestamp_month,devices_devices_4_string_map_data_last_login_timestamp_day,devices_devices_4_string_map_data_last_login_timestamp_weekday,devices_devices_4_string_map_data_last_login_timestamp_hour,devices_devices_4_string_map_data_user_agent_timestamp_year,devices_devices_4_string_map_data_user_agent_timestamp_month,devices_devices_4_string_map_data_user_agent_timestamp_day,devices_devices_4_string_map_data_user_agent_timestamp_weekday,devices_devices_4_string_map_data_user_agent_timestamp_hour,devices_devices_5_string_map_data_last_login_timestamp_year,devices_devices_5_string_map_data_last_login_timestamp_month,devices_devices_5_string_map_data_last_login_timestamp_day,devices_devices_5_string_map_data_last_login_timestamp_weekday,devices_devices_5_string_map_data_last_login_timestamp_hour,devices_devices_5_string_map_data_user_agent_timestamp_year,devices_devices_5_string_map_data_user_agent_timestamp_month,devices_devices_5_string_map_data_user_agent_timestamp_day,devices_devices_5_string_map_data_user_agent_timestamp_weekday,devices_devices_5_string_map_data_user_agent_timestamp_hour,devices_devices_6_string_map_data_last_login_timestamp_year,devices_devices_6_string_map_data_last_login_timestamp_month,devices_devices_6_string_map_data_last_login_timestamp_day,devices_devices_6_string_map_data_last_login_timestamp_weekday,devices_devices_6_string_map_data_last_login_timestamp_hour,devices_devices_6_string_map_data_user_agent_timestamp_year,devices_devices_6_string_map_data_user_agent_timestamp_month,devices_devices_6_string_map_data_user_agent_timestamp_day,devices_devices_6_string_map_data_user_agent_timestamp_weekday,devices_devices_6_string_map_data_user_agent_timestamp_hour,devices_devices_7_string_map_data_last_login_timestamp_year,devices_devices_7_string_map_data_last_login_timestamp_month,devices_devices_7_string_map_data_last_login_timestamp_day,devices_devices_7_string_map_data_last_login_timestamp_weekday,devices_devices_7_string_map_data_last_login_timestamp_hour,devices_devices_7_string_map_data_user_agent_timestamp_year,devices_devices_7_string_map_data_user_agent_timestamp_month,devices_devices_7_string_map_data_user_agent_timestamp_day,devices_devices_7_string_map_data_user_agent_timestamp_weekday,devices_devices_7_string_map_data_user_agent_timestamp_hour,devices_devices_8_string_map_data_last_login_timestamp_year,devices_devices_8_string_map_data_last_login_timestamp_month,devices_devices_8_string_map_data_last_login_timestamp_day,devices_devices_8_string_map_data_last_login_timestamp_weekday,devices_devices_8_string_map_data_last_login_timestamp_hour,devices_devices_8_string_map_data_user_agent_timestamp_year,devices_devices_8_string_map_data_user_agent_timestamp_month,devices_devices_8_string_map_data_user_agent_timestamp_day,devices_devices_8_string_map_data_user_agent_timestamp_weekday,devices_devices_8_string_map_data_user_agent_timestamp_hour,devices_devices_9_string_map_data_last_login_timestamp_year,devices_devices_9_string_map_data_last_login_timestamp_month,devices_devices_9_string_map_data_last_login_timestamp_day,devices_devices_9_string_map_data_last_login_timestamp_weekday,devices_devices_9_string_map_data_last_login_timestamp_hour,devices_devices_9_string_map_data_user_agent_timestamp_year,devices_devices_9_string_map_data_user_agent_timestamp_month,devices_devices_9_string_map_data_user_agent_timestamp_day,devices_devices_9_string_map_data_user_agent_timestamp_weekday,devices_devices_9_string_map_data_user_agent_timestamp_hour,devices_devices_10_string_map_data_last_login_timestamp_year,devices_devices_10_string_map_data_last_login_timestamp_month,devices_devices_10_string_map_data_last_login_timestamp_day,devices_devices_10_string_map_data_last_login_timestamp_weekday,devices_devices_10_string_map_data_last_login_timestamp_hour,devices_devices_10_string_map_data_user_agent_timestamp_year,devices_devices_10_string_map_data_user_agent_timestamp_month,devices_devices_10_string_map_data_user_agent_timestamp_day,devices_devices_10_string_map_data_user_agent_timestamp_weekday,devices_devices_10_string_map_data_user_agent_timestamp_hour,devices_devices_11_string_map_data_last_login_timestamp_year,devices_devices_11_string_map_data_last_login_timestamp_month,devices_devices_11_string_map_data_last_login_timestamp_day,devices_devices_11_string_map_data_last_login_timestamp_weekday,devices_devices_11_string_map_data_last_login_timestamp_hour,devices_devices_11_string_map_data_user_agent_timestamp_year,devices_devices_11_string_map_data_user_agent_timestamp_month,devices_devices_11_string_map_data_user_agent_timestamp_day,devices_devices_11_string_map_data_user_agent_timestamp_weekday,devices_devices_11_string_map_data_user_agent_timestamp_hour
,,,1970-01-01 00:00:01.752585273+00:00,,,1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.752498921+00:00,,Barcelona 388.0.0.32.72 Android (34/14; 440dpi; 1080x2252; vivo/iQOO; I2202; I2202; qcom; en_US; 759546951),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.750258177+00:00,,Instagram 384.0.0.46.83 Android (34/14; 440dpi; 1080x2252; vivo/iQOO; I2202; I2202; qcom; en_US; 746325133),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.744882403+00:00,,,1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.743685687+00:00,,Instagram 372.0.0.48.60 Android (34/14; 480dpi; 1080x2214; samsung; SM-S911B; dm1q; qcom; en_IN; 709818019),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.738756283+00:00,,Instagram 364.0.0.35.86 Android (33/13; 480dpi; 1080x2290; OPPO; CPH2263; OP4F39L1; qcom; en_GB; 687078753),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.738679529+00:00,,,1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.737909167+00:00,,,1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.712552565+00:00,,Instagram 303.0.0.40.109 Android (34/14; 440dpi; 1080x2252; vivo/iQOO; I2202; I2202; qcom; en_US; 522819644),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.658974400+00:00,,Instagram 245.0.0.18.108 Android (27/8.1.0; 320dpi; 720x1436; vivo; vivo 1802; 1802; mt6762; en_US; 385416219),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.654699319+00:00,,Instagram 237.0.0.0.35 Android (28/9; 320dpi; 720x1407; vivo; vivo 1916; 1916; qcom; en_US; 371290849),1970-01-01 00:00:00+00:00,,,,1970-01-01 00:00:01.654310289+00:00,,Instagram 237.0.0.0.35 Android (28/9; 320dpi; 720x1407; vivo; vivo 1916; 1916; qcom; en_US; 371290849),1970-01-01 00:00:00+00:00,0b5ffdcd1f0c75b9d6908b7c69a6aa28,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0
