sender_name,timestamp_ms,content,is_geoblocked_for_viewer,is_unsent_image_by_messenger_kid_parent,unique_id,timestamp_ms_year,timestamp_ms_month,timestamp_ms_day,timestamp_ms_weekday,timestamp_ms_hour
_sreeekanth_,1970-01-01 00:27:42.522856868+00:00,Nee periya allu macha,False,False,ef734e390840fee849d3cc4842b4a6e4,1970,1,1,3,0
_sreeekanth_,1970-01-01 00:27:42.522854469+00:00,Macha follow pana matra patiya,False,False,a9c0e80f90b14b47c8b7657d2dcf3ccc,1970,1,1,3,0
