apps_and_websites_off_meta_activity_0_name,apps_and_websites_off_meta_activity_0_events_0_id,apps_and_websites_off_meta_activity_0_events_0_type,apps_and_websites_off_meta_activity_0_events_0_timestamp,apps_and_websites_off_meta_activity_1_name,apps_and_websites_off_meta_activity_1_events_0_id,apps_and_websites_off_meta_activity_1_events_0_type,apps_and_websites_off_meta_activity_1_events_0_timestamp,apps_and_websites_off_meta_activity_2_name,apps_and_websites_off_meta_activity_2_events_0_id,apps_and_websites_off_meta_activity_2_events_0_type,apps_and_websites_off_meta_activity_2_events_0_timestamp,apps_and_websites_off_meta_activity_2_events_1_id,apps_and_websites_off_meta_activity_2_events_1_type,apps_and_websites_off_meta_activity_2_events_1_timestamp,apps_and_websites_off_meta_activity_3_name,apps_and_websites_off_meta_activity_3_events_0_id,apps_and_websites_off_meta_activity_3_events_0_type,apps_and_websites_off_meta_activity_3_events_0_timestamp,apps_and_websites_off_meta_activity_3_events_1_id,apps_and_websites_off_meta_activity_3_events_1_type,apps_and_websites_off_meta_activity_3_events_1_timestamp,apps_and_websites_off_meta_activity_4_name,apps_and_websites_off_meta_activity_4_events_0_id,apps_and_websites_off_meta_activity_4_events_0_type,apps_and_websites_off_meta_activity_4_events_0_timestamp,apps_and_websites_off_meta_activity_5_name,apps_and_websites_off_meta_activity_5_events_0_id,apps_and_websites_off_meta_activity_5_events_0_type,apps_and_websites_off_meta_activity_5_events_0_timestamp,apps_and_websites_off_meta_activity_6_name,apps_and_websites_off_meta_activity_6_events_0_id,apps_and_websites_off_meta_activity_6_events_0_type,apps_and_websites_off_meta_activity_6_events_0_timestamp,apps_and_websites_off_meta_activity_7_name,apps_and_websites_off_meta_activity_7_events_0_id,apps_and_websites_off_meta_activity_7_events_0_type,apps_and_websites_off_meta_activity_7_events_0_timestamp,apps_and_websites_off_meta_activity_8_name,apps_and_websites_off_meta_activity_8_events_0_id,apps_and_websites_off_meta_activity_8_events_0_type,apps_and_websites_off_meta_activity_8_events_0_timestamp,apps_and_websites_off_meta_activity_8_events_1_id,apps_and_websites_off_meta_activity_8_events_1_type,apps_and_websites_off_meta_activity_8_events_1_timestamp,apps_and_websites_off_meta_activity_9_name,apps_and_websites_off_meta_activity_9_events_0_id,apps_and_websites_off_meta_activity_9_events_0_type,apps_and_websites_off_meta_activity_9_events_0_timestamp,apps_and_websites_off_meta_activity_10_name,apps_and_websites_off_meta_activity_10_events_0_id,apps_and_websites_off_meta_activity_10_events_0_type,apps_and_websites_off_meta_activity_10_events_0_timestamp,apps_and_websites_off_meta_activity_0_events_0_timestamp_year,apps_and_websites_off_meta_activity_0_events_0_timestamp_month,apps_and_websites_off_meta_activity_0_events_0_timestamp_day,apps_and_websites_off_meta_activity_0_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_0_events_0_timestamp_hour,apps_and_websites_off_meta_activity_1_events_0_timestamp_year,apps_and_websites_off_meta_activity_1_events_0_timestamp_month,apps_and_websites_off_meta_activity_1_events_0_timestamp_day,apps_and_websites_off_meta_activity_1_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_1_events_0_timestamp_hour,apps_and_websites_off_meta_activity_2_events_0_timestamp_year,apps_and_websites_off_meta_activity_2_events_0_timestamp_month,apps_and_websites_off_meta_activity_2_events_0_timestamp_day,apps_and_websites_off_meta_activity_2_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_2_events_0_timestamp_hour,apps_and_websites_off_meta_activity_2_events_1_timestamp_year,apps_and_websites_off_meta_activity_2_events_1_timestamp_month,apps_and_websites_off_meta_activity_2_events_1_timestamp_day,apps_and_websites_off_meta_activity_2_events_1_timestamp_weekday,apps_and_websites_off_meta_activity_2_events_1_timestamp_hour,apps_and_websites_off_meta_activity_3_events_0_timestamp_year,apps_and_websites_off_meta_activity_3_events_0_timestamp_month,apps_and_websites_off_meta_activity_3_events_0_timestamp_day,apps_and_websites_off_meta_activity_3_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_3_events_0_timestamp_hour,apps_and_websites_off_meta_activity_3_events_1_timestamp_year,apps_and_websites_off_meta_activity_3_events_1_timestamp_month,apps_and_websites_off_meta_activity_3_events_1_timestamp_day,apps_and_websites_off_meta_activity_3_events_1_timestamp_weekday,apps_and_websites_off_meta_activity_3_events_1_timestamp_hour,apps_and_websites_off_meta_activity_4_events_0_timestamp_year,apps_and_websites_off_meta_activity_4_events_0_timestamp_month,apps_and_websites_off_meta_activity_4_events_0_timestamp_day,apps_and_websites_off_meta_activity_4_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_4_events_0_timestamp_hour,apps_and_websites_off_meta_activity_5_events_0_timestamp_year,apps_and_websites_off_meta_activity_5_events_0_timestamp_month,apps_and_websites_off_meta_activity_5_events_0_timestamp_day,apps_and_websites_off_meta_activity_5_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_5_events_0_timestamp_hour,apps_and_websites_off_meta_activity_6_events_0_timestamp_year,apps_and_websites_off_meta_activity_6_events_0_timestamp_month,apps_and_websites_off_meta_activity_6_events_0_timestamp_day,apps_and_websites_off_meta_activity_6_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_6_events_0_timestamp_hour,apps_and_websites_off_meta_activity_7_events_0_timestamp_year,apps_and_websites_off_meta_activity_7_events_0_timestamp_month,apps_and_websites_off_meta_activity_7_events_0_timestamp_day,apps_and_websites_off_meta_activity_7_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_7_events_0_timestamp_hour,apps_and_websites_off_meta_activity_8_events_0_timestamp_year,apps_and_websites_off_meta_activity_8_events_0_timestamp_month,apps_and_websites_off_meta_activity_8_events_0_timestamp_day,apps_and_websites_off_meta_activity_8_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_8_events_0_timestamp_hour,apps_and_websites_off_meta_activity_8_events_1_timestamp_year,apps_and_websites_off_meta_activity_8_events_1_timestamp_month,apps_and_websites_off_meta_activity_8_events_1_timestamp_day,apps_and_websites_off_meta_activity_8_events_1_timestamp_weekday,apps_and_websites_off_meta_activity_8_events_1_timestamp_hour,apps_and_websites_off_meta_activity_9_events_0_timestamp_year,apps_and_websites_off_meta_activity_9_events_0_timestamp_month,apps_and_websites_off_meta_activity_9_events_0_timestamp_day,apps_and_websites_off_meta_activity_9_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_9_events_0_timestamp_hour,apps_and_websites_off_meta_activity_10_events_0_timestamp_year,apps_and_websites_off_meta_activity_10_events_0_timestamp_month,apps_and_websites_off_meta_activity_10_events_0_timestamp_day,apps_and_websites_off_meta_activity_10_events_0_timestamp_weekday,apps_and_websites_off_meta_activity_10_events_0_timestamp_hour
Honasa Consumer Ltd,3177974309083890,PAGE_VIEW,1970-01-01 00:00:01.750501920+00:00,wearcomet.com,663517755793437,PAGE_VIEW,1970-01-01 00:00:01.745287380+00:00,ajio.com,524320038082149,VIEW_CONTENT,1970-01-01 00:00:01.745244600+00:00,1075318492562059,VIEW_CONTENT,1970-01-01 00:00:01.745244600+00:00,sneakerspot.in,1522328711786283,PAGE_VIEW,1970-01-01 00:00:01.745159400+00:00,1522328711786283,PAGE_VIEW,1970-01-01 00:00:01.745159340+00:00,aziri.in,1507756220149783,PAGE_VIEW,1970-01-01 00:00:01.745158980+00:00,hululubrand.in,992261348777557,SEARCH,1970-01-01 00:00:01.745158800+00:00,plixlife.com,379097272833431,PAGE_VIEW,1970-01-01 00:00:01.745126220+00:00,vsco.co,405259746325035,PAGE_VIEW,1970-01-01 00:00:01.745123220+00:00,Fbmarket247.com 7529,858361809587652,INITIATE_CHECKOUT,1970-01-01 00:00:01.736483100+00:00,858361809587652,PAGE_VIEW,1970-01-01 00:00:01.735654980+00:00,Birkenstock-India,535533933926441,PAGE_VIEW,1970-01-01 00:00:01.720256400+00:00,Parewa Labs,675997084144491,CUSTOM,1970-01-01 00:00:01.691294280+00:00,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0,1970,1,1,3,0
